constructorStandingsId,raceId,name,points,position,positionText,wins
28101,86,Jordan,12.0,9,9,0
28100,86,BAR,31.0,6,6,0
28099,86,Sauber,17.0,8,8,0
28098,86,Toyota,80.0,4,4,0
28097,86,McLaren,146.0,2,2,8
28096,86,Williams,59.0,5,5,0
28095,86,Red Bull,27.0,7,7,0
28094,86,Ferrari,90.0,3,3,1
28093,86,Renault,152.0,1,1,7
28112,87,Minardi,7.0,10,10,0
28111,87,Jordan,12.0,9,9,0
28110,87,BAR,33.0,6,6,0
28109,87,Sauber,17.0,8,8,0
28108,87,Toyota,81.0,4,4,0
28107,87,McLaren,164.0,1,1,9
28106,87,Williams,59.0,5,5,0
28105,87,Red Bull,27.0,7,7,0
28104,87,Ferrari,98.0,3,3,1
28103,87,Renault,162.0,2,2,7
28122,88,Minardi,7.0,10,10,0
28121,88,Jordan,12.0,9,9,0
28120,88,BAR,37.0,6,6,0
28119,88,Sauber,17.0,8,8,0
28118,88,Toyota,82.0,4,4,0
28117,88,McLaren,174.0,2,2,10
28116,88,Williams,64.0,5,5,0
28115,88,Red Bull,30.0,7,7,0
28114,88,Ferrari,100.0,3,3,1
28113,88,Renault,176.0,1,1,7
28132,89,Minardi,7.0,10,10,0
28131,89,Jordan,12.0,9,9,0
28130,89,BAR,38.0,6,6,0
28129,89,Sauber,20.0,8,8,0
28128,89,Toyota,88.0,4,4,0
28127,89,McLaren,182.0,2,2,10
28126,89,Williams,66.0,5,5,0
28125,89,Red Bull,34.0,7,7,0
28124,89,Ferrari,100.0,3,3,1
28123,89,Renault,191.0,1,1,8
6146,90,Jordan,0.0,9,9,0
6145,90,Toyota,0.0,8,8,0
6144,90,Jaguar,0.0,7,7,0
6143,90,Sauber,0.0,6,6,0
6142,90,McLaren,1.0,5,5,0
6141,90,BAR,3.0,4,4,0
6140,90,Williams,9.0,2,2,0
6139,90,Renault,8.0,3,3,0
6138,90,Ferrari,18.0,1,1,1
6156,91,Minardi,0.0,10,10,0
6155,91,Jordan,0.0,9,9,0
6154,91,Toyota,0.0,7,7,0
6153,91,Jaguar,0.0,8,8,0
6152,91,Sauber,1.0,6,6,0
6151,91,McLaren,4.0,5,5,0
6150,91,BAR,9.0,4,4,0
6149,91,Williams,17.0,2,2,0
6148,91,Renault,14.0,3,3,0
6147,91,Ferrari,33.0,1,1,2
6166,92,Minardi,0.0,10,10,0
6165,92,Jordan,0.0,9,9,0
6164,92,Toyota,0.0,8,8,0
6163,92,Jaguar,1.0,7,7,0
6162,92,Sauber,1.0,6,6,0
6161,92,McLaren,4.0,5,5,0
6160,92,BAR,19.0,4,4,0
6159,92,Williams,19.0,3,3,0
6158,92,Renault,22.0,2,2,0
6157,92,Ferrari,51.0,1,1,3
6176,93,Minardi,0.0,10,10,0
6175,93,Jordan,0.0,9,9,0
6174,93,Toyota,0.0,8,8,0
6173,93,Jaguar,1.0,7,7,0
6172,93,Sauber,1.0,6,6,0
6171,93,McLaren,5.0,5,5,0
6170,93,BAR,27.0,3,3,0
6169,93,Williams,27.0,4,4,0
6168,93,Renault,31.0,2,2,0
6167,93,Ferrari,64.0,1,1,4
6186,94,Minardi,0.0,10,10,0
6185,94,Jordan,0.0,9,9,0
6184,94,Toyota,0.0,8,8,0
6183,94,Jaguar,1.0,7,7,0
6182,94,Sauber,3.0,6,6,0
6181,94,McLaren,5.0,5,5,0
6180,94,BAR,32.0,3,3,0
6179,94,Williams,30.0,4,4,0
6178,94,Renault,42.0,2,2,0
6177,94,Ferrari,82.0,1,1,5
6196,95,Minardi,0.0,10,10,0
6195,95,Jordan,2.0,8,8,0
6194,95,Toyota,4.0,7,7,0
6193,95,Jaguar,1.0,9,9,0
6192,95,Sauber,7.0,5,5,0
6191,95,McLaren,5.0,6,6,0
6190,95,BAR,40.0,3,3,0
6189,95,Williams,35.0,4,4,0
6188,95,Renault,52.0,2,2,1
6187,95,Ferrari,88.0,1,1,5
6206,96,Minardi,0.0,10,10,0
6205,96,Jordan,2.0,9,9,0
6204,96,Toyota,4.0,7,7,0
6203,96,Jaguar,3.0,8,8,0
6202,96,Sauber,10.0,5,5,0
6201,96,McLaren,5.0,6,6,0
6200,96,BAR,46.0,3,3,0
6199,96,Williams,36.0,4,4,0
6198,96,Renault,61.0,2,2,1
6197,96,Ferrari,106.0,1,1,6
6216,97,Minardi,0.0,10,10,0
6215,97,Jordan,5.0,7,7,0
6214,97,Toyota,4.0,8,8,0
6213,97,Jaguar,3.0,9,9,0
6212,97,Sauber,15.0,5,5,0
6211,97,McLaren,12.0,6,6,0
6210,97,BAR,52.0,3,3,0
6209,97,Williams,36.0,4,4,0
6208,97,Renault,61.0,2,2,1
6207,97,Ferrari,124.0,1,1,7
6226,98,Minardi,1.0,10,10,0
6225,98,Jordan,5.0,8,8,0
6224,98,Toyota,8.0,7,7,0
6223,98,Jaguar,3.0,9,9,0
6222,98,Sauber,15.0,6,6,0
6221,98,McLaren,17.0,5,5,0
6220,98,BAR,58.0,3,3,0
6219,98,Williams,36.0,4,4,0
6218,98,Renault,66.0,2,2,1
6217,98,Ferrari,142.0,1,1,8
6236,99,Minardi,1.0,10,10,0
6235,99,Jordan,5.0,8,8,0
6234,99,Toyota,8.0,7,7,0
6233,99,Jaguar,3.0,9,9,0
6232,99,Sauber,15.0,6,6,0
6231,99,McLaren,22.0,5,5,0
6230,99,BAR,62.0,3,3,0
6229,99,Williams,37.0,4,4,0
6228,99,Renault,79.0,2,2,1
6227,99,Ferrari,158.0,1,1,9
6246,100,Minardi,1.0,10,10,0
6245,100,Jordan,5.0,8,8,0
6244,100,Toyota,8.0,7,7,0
6243,100,Jaguar,4.0,9,9,0
6242,100,Sauber,18.0,6,6,0
6241,100,McLaren,32.0,5,5,0
6240,100,BAR,67.0,3,3,0
6239,100,Williams,41.0,4,4,0
6238,100,Renault,79.0,2,2,1
6237,100,Ferrari,174.0,1,1,10
6256,101,Minardi,1.0,10,10,0
6255,101,Jordan,5.0,9,9,0
6254,101,Toyota,8.0,7,7,0
6253,101,Jaguar,7.0,8,8,0
6252,101,Sauber,18.0,6,6,0
6251,101,McLaren,37.0,5,5,0
6250,101,BAR,76.0,3,3,0
6249,101,Williams,47.0,4,4,0
6248,101,Renault,85.0,2,2,1
6247,101,Ferrari,184.0,1,1,11
6266,102,Minardi,1.0,10,10,0
6265,102,Jordan,5.0,9,9,0
6264,102,Toyota,8.0,7,7,0
6263,102,Jaguar,7.0,8,8,0
6262,102,Sauber,19.0,6,6,0
6261,102,McLaren,37.0,5,5,0
6260,102,BAR,83.0,3,3,0
6259,102,Williams,54.0,4,4,0
6258,102,Renault,91.0,2,2,1
6257,102,Ferrari,202.0,1,1,12
6276,103,Minardi,1.0,10,10,0
6275,103,Jordan,5.0,9,9,0
6274,103,Toyota,9.0,8,8,0
6273,103,Jaguar,10.0,7,7,0
6272,103,Sauber,28.0,6,6,0
6271,103,McLaren,49.0,5,5,1
6270,103,BAR,83.0,3,3,0
6269,103,Williams,54.0,4,4,0
6268,103,Renault,91.0,2,2,1
6267,103,Ferrari,216.0,1,1,12
6286,104,Minardi,1.0,10,10,0
6285,104,Jordan,5.0,9,9,0
6284,104,Toyota,9.0,8,8,0
6283,104,Jaguar,10.0,7,7,0
6282,104,Sauber,29.0,6,6,0
6281,104,McLaren,52.0,5,5,1
6280,104,BAR,94.0,2,2,0
6279,104,Williams,60.0,4,4,0
6278,104,Renault,91.0,3,3,1
6277,104,Ferrari,234.0,1,1,13
6296,105,Minardi,1.0,10,10,0
6295,105,Jordan,5.0,9,9,0
6294,105,Toyota,9.0,8,8,0
6293,105,Jaguar,10.0,7,7,0
6292,105,Sauber,32.0,6,6,0
6291,105,McLaren,58.0,5,5,1
6290,105,BAR,105.0,2,2,0
6289,105,Williams,64.0,4,4,0
6288,105,Renault,96.0,3,3,1
6287,105,Ferrari,244.0,1,1,14
6306,106,Minardi,1.0,10,10,0
6305,106,Jordan,5.0,9,9,0
6304,106,Toyota,9.0,8,8,0
6303,106,Jaguar,10.0,7,7,0
6302,106,Sauber,33.0,6,6,0
6301,106,McLaren,61.0,5,5,1
6300,106,BAR,116.0,2,2,0
6299,106,Williams,74.0,4,4,0
6298,106,Renault,100.0,3,3,1
6297,106,Ferrari,254.0,1,1,15
6316,107,Minardi,1.0,10,10,0
6315,107,Jordan,5.0,9,9,0
6314,107,Toyota,9.0,8,8,0
6313,107,Jaguar,10.0,7,7,0
6312,107,Sauber,34.0,6,6,0
6311,107,McLaren,69.0,5,5,1
6310,107,BAR,119.0,2,2,0
6309,107,Williams,88.0,4,4,1
6308,107,Renault,105.0,3,3,1
6307,107,Ferrari,262.0,1,1,15
5988,108,Minardi,0.0,7,7,0
5987,108,BAR,0.0,6,6,0
5986,108,Sauber,3.0,5,5,0
5985,108,Renault,6.0,3,3,0
5984,108,Ferrari,5.0,4,4,0
5983,108,Williams,9.0,2,2,0
5982,108,McLaren,16.0,1,1,1
5997,109,Toyota,0.0,9,9,0
5996,109,Jordan,0.0,7,7,0
5995,109,Minardi,0.0,8,8,0
5994,109,BAR,2.0,6,6,0
5993,109,Sauber,4.0,5,5,0
5992,109,Renault,16.0,3,3,0
5991,109,Ferrari,16.0,2,2,0
5990,109,Williams,14.0,4,4,0
5989,109,McLaren,26.0,1,1,2
6007,110,Jaguar,0.0,8,8,0
6006,110,Toyota,0.0,9,9,0
6005,110,Jordan,10.0,5,5,1
6004,110,Minardi,0.0,10,10,0
6003,110,BAR,5.0,7,7,0
6002,110,Sauber,8.0,6,6,0
6001,110,Renault,23.0,2,2,0
6000,110,Ferrari,16.0,3,3,0
5999,110,Williams,16.0,4,4,0
5998,110,McLaren,39.0,1,1,2
6017,111,Jaguar,0.0,9,9,0
6016,111,Toyota,0.0,8,8,0
6015,111,Jordan,10.0,5,5,1
6014,111,Minardi,0.0,10,10,0
6013,111,BAR,6.0,7,7,0
6012,111,Sauber,8.0,6,6,0
6011,111,Renault,26.0,3,3,0
6010,111,Ferrari,32.0,2,2,1
6009,111,Williams,23.0,4,4,0
6008,111,McLaren,51.0,1,1,2
6027,112,Jaguar,2.0,9,9,0
6026,112,Toyota,3.0,8,8,0
6025,112,Jordan,11.0,5,5,1
6024,112,Minardi,0.0,10,10,0
6023,112,BAR,6.0,7,7,0
6022,112,Sauber,8.0,6,6,0
6021,112,Renault,34.0,3,3,0
6020,112,Ferrari,48.0,2,2,2
6019,112,Williams,32.0,4,4,0
6018,112,McLaren,51.0,1,1,2
6037,113,Jaguar,4.0,8,8,0
6036,113,Toyota,3.0,9,9,0
6035,113,Jordan,11.0,5,5,1
6034,113,Minardi,0.0,10,10,0
6033,113,BAR,11.0,6,6,0
6032,113,Sauber,8.0,7,7,0
6031,113,Renault,35.0,3,3,0
6030,113,Ferrari,64.0,1,1,3
6029,113,Williams,35.0,4,4,0
6028,113,McLaren,63.0,2,2,2
6047,114,Jaguar,4.0,8,8,0
6046,114,Toyota,3.0,9,9,0
6045,114,Jordan,11.0,5,5,1
6044,114,Minardi,0.0,10,10,0
6043,114,BAR,11.0,6,6,0
6042,114,Sauber,8.0,7,7,0
6041,114,Renault,42.0,4,4,0
6040,114,Ferrari,71.0,2,2,3
6039,114,Williams,50.0,3,3,1
6038,114,McLaren,73.0,1,1,2
6057,115,Jaguar,6.0,8,8,0
6056,115,Toyota,4.0,9,9,0
6055,115,Jordan,11.0,5,5,1
6054,115,Minardi,0.0,10,10,0
6053,115,BAR,11.0,6,6,0
6052,115,Sauber,8.0,7,7,0
6051,115,Renault,47.0,4,4,0
6050,115,Ferrari,85.0,1,1,4
6049,115,Williams,64.0,3,3,1
6048,115,McLaren,76.0,2,2,2
6067,116,Jaguar,9.0,8,8,0
6066,116,Toyota,4.0,9,9,0
6065,116,Jordan,11.0,6,6,1
6064,116,Minardi,0.0,10,10,0
6063,116,BAR,13.0,5,5,0
6062,116,Sauber,9.0,7,7,0
6061,116,Renault,52.0,4,4,0
6060,116,Ferrari,95.0,1,1,4
6059,116,Williams,82.0,2,2,2
6058,116,McLaren,76.0,3,3,2
6077,117,Jaguar,12.0,6,6,0
6076,117,Toyota,5.0,9,9,0
6075,117,Jordan,11.0,7,7,1
6074,117,Minardi,0.0,10,10,0
6073,117,BAR,13.0,5,5,0
6072,117,Sauber,9.0,8,8,0
6071,117,Renault,52.0,4,4,0
6070,117,Ferrari,103.0,1,1,4
6069,117,Williams,100.0,2,2,3
6068,117,McLaren,85.0,3,3,2
6087,118,Jaguar,12.0,6,6,0
6086,118,Toyota,7.0,9,9,0
6085,118,Jordan,11.0,7,7,1
6084,118,Minardi,0.0,10,10,0
6083,118,BAR,14.0,5,5,0
6082,118,Sauber,9.0,8,8,0
6081,118,Renault,55.0,4,4,0
6080,118,Ferrari,118.0,1,1,5
6079,118,Williams,108.0,2,2,3
6078,118,McLaren,95.0,3,3,2
6097,119,Jaguar,12.0,7,7,0
6096,119,Toyota,14.0,6,6,0
6095,119,Jordan,11.0,8,8,1
6094,119,Minardi,0.0,10,10,0
6093,119,BAR,15.0,5,5,0
6092,119,Sauber,9.0,9,9,0
6091,119,Renault,66.0,4,4,0
6090,119,Ferrari,120.0,1,1,5
6089,119,Williams,118.0,2,2,4
6088,119,McLaren,103.0,3,3,2
6107,120,Jaguar,15.0,6,6,0
6106,120,Toyota,14.0,7,7,0
6105,120,Jordan,11.0,8,8,1
6104,120,Minardi,0.0,10,10,0
6103,120,BAR,15.0,5,5,0
6102,120,Sauber,9.0,9,9,0
6101,120,Renault,78.0,4,4,1
6100,120,Ferrari,121.0,2,2,5
6099,120,Williams,129.0,1,1,4
6098,120,McLaren,115.0,3,3,2
6117,121,Jaguar,17.0,6,6,0
6116,121,Toyota,14.0,7,7,0
6115,121,Jordan,11.0,8,8,1
6114,121,Minardi,0.0,10,10,0
6113,121,BAR,18.0,5,5,0
6112,121,Sauber,9.0,9,9,0
6111,121,Renault,79.0,4,4,1
6110,121,Ferrari,137.0,2,2,6
6109,121,Williams,141.0,1,1,4
6108,121,McLaren,120.0,3,3,2
6127,122,Jaguar,18.0,7,7,0
6126,122,Toyota,14.0,8,8,0
6125,122,Jordan,13.0,9,9,1
6124,122,Minardi,0.0,10,10,0
6123,122,BAR,18.0,6,6,0
6122,122,Sauber,19.0,5,5,0
6121,122,Renault,84.0,4,4,1
6120,122,Ferrari,147.0,1,1,7
6119,122,Williams,144.0,2,2,4
6118,122,McLaren,128.0,3,3,2
6137,123,Jaguar,18.0,7,7,0
6136,123,Toyota,16.0,8,8,0
6135,123,Jordan,13.0,9,9,1
6134,123,Minardi,0.0,10,10,0
6133,123,BAR,26.0,5,5,0
6132,123,Sauber,19.0,6,6,0
6131,123,Renault,88.0,4,4,1
6130,123,Ferrari,158.0,1,1,8
6129,123,Williams,144.0,2,2,4
6128,123,McLaren,142.0,3,3,2
5805,124,Toyota,1.0,6,6,0
5804,124,Minardi,2.0,5,5,0
5803,124,Jaguar,3.0,4,4,0
5802,124,McLaren,4.0,3,3,0
5801,124,Williams,6.0,2,2,0
5800,124,Ferrari,10.0,1,1,1
5816,125,Arrows,0.0,11,11,0
5815,125,Jordan,0.0,10,10,0
5814,125,BAR,0.0,9,9,0
5813,125,Sauber,3.0,6,6,0
5812,125,Renault,3.0,5,5,0
5811,125,Toyota,1.0,8,8,0
5810,125,Minardi,2.0,7,7,0
5809,125,Jaguar,3.0,4,4,0
5808,125,McLaren,4.0,3,3,0
5807,125,Williams,22.0,1,1,1
5806,125,Ferrari,14.0,2,2,1
5827,126,Arrows,0.0,11,11,0
5826,126,Jordan,0.0,10,10,0
5825,126,BAR,0.0,9,9,0
5824,126,Sauber,3.0,6,6,0
5823,126,Renault,6.0,4,4,0
5822,126,Toyota,2.0,8,8,0
5821,126,Minardi,2.0,7,7,0
5820,126,Jaguar,3.0,5,5,0
5819,126,McLaren,8.0,3,3,0
5818,126,Williams,30.0,1,1,1
5817,126,Ferrari,24.0,2,2,2
5838,127,Arrows,0.0,11,11,0
5837,127,Jordan,0.0,10,10,0
5836,127,BAR,0.0,9,9,0
5835,127,Sauber,3.0,6,6,0
5834,127,Renault,8.0,4,4,0
5833,127,Toyota,2.0,8,8,0
5832,127,Minardi,2.0,7,7,0
5831,127,Jaguar,3.0,5,5,0
5830,127,McLaren,9.0,3,3,0
5829,127,Williams,37.0,2,2,1
5828,127,Ferrari,40.0,1,1,3
5849,128,Arrows,1.0,9,9,0
5848,128,Jordan,0.0,11,11,0
5847,128,BAR,0.0,10,10,0
5846,128,Sauber,8.0,5,5,0
5845,128,Renault,8.0,4,4,0
5844,128,Toyota,2.0,8,8,0
5843,128,Minardi,2.0,7,7,0
5842,128,Jaguar,3.0,6,6,0
5841,128,McLaren,13.0,3,3,0
5840,128,Williams,43.0,2,2,1
5839,128,Ferrari,50.0,1,1,4
5860,129,Arrows,1.0,10,10,0
5859,129,Jordan,2.0,8,8,0
5858,129,BAR,0.0,11,11,0
5857,129,Sauber,8.0,5,5,0
5856,129,Renault,8.0,4,4,0
5855,129,Toyota,2.0,9,9,0
5854,129,Minardi,2.0,7,7,0
5853,129,Jaguar,3.0,6,6,0
5852,129,McLaren,14.0,3,3,0
5851,129,Williams,50.0,2,2,1
5850,129,Ferrari,66.0,1,1,5
5871,130,Arrows,2.0,10,10,0
5870,130,Jordan,4.0,6,6,0
5869,130,BAR,0.0,11,11,0
5868,130,Sauber,8.0,5,5,0
5867,130,Renault,11.0,4,4,0
5866,130,Toyota,2.0,9,9,0
5865,130,Minardi,2.0,8,8,0
5864,130,Jaguar,3.0,7,7,0
5863,130,McLaren,24.0,3,3,1
5862,130,Williams,54.0,2,2,1
5861,130,Ferrari,72.0,1,1,5
5882,131,Arrows,2.0,10,10,0
5881,131,Jordan,6.0,6,6,0
5880,131,BAR,0.0,11,11,0
5879,131,Sauber,8.0,5,5,0
5878,131,Renault,12.0,4,4,0
5877,131,Toyota,2.0,9,9,0
5876,131,Minardi,2.0,8,8,0
5875,131,Jaguar,3.0,7,7,0
5874,131,McLaren,33.0,3,3,1
5873,131,Williams,54.0,2,2,1
5872,131,Ferrari,86.0,1,1,6
5893,132,Arrows,2.0,10,10,0
5892,132,Jordan,6.0,6,6,0
5891,132,BAR,0.0,11,11,0
5890,132,Sauber,9.0,5,5,0
5889,132,Renault,14.0,4,4,0
5888,132,Toyota,2.0,9,9,0
5887,132,Minardi,2.0,8,8,0
5886,132,Jaguar,3.0,7,7,0
5885,132,McLaren,37.0,3,3,1
5884,132,Williams,57.0,2,2,1
5883,132,Ferrari,102.0,1,1,7
5904,133,Arrows,2.0,11,11,0
5903,133,Jordan,6.0,6,6,0
5902,133,BAR,5.0,7,7,0
5901,133,Sauber,10.0,5,5,0
5900,133,Renault,14.0,4,4,0
5899,133,Toyota,2.0,10,10,0
5898,133,Minardi,2.0,9,9,0
5897,133,Jaguar,3.0,8,8,0
5896,133,McLaren,37.0,3,3,1
5895,133,Williams,61.0,2,2,1
5894,133,Ferrari,118.0,1,1,8
5915,134,Arrows,2.0,11,11,0
5914,134,Jordan,6.0,6,6,0
5913,134,BAR,5.0,7,7,0
5912,134,Sauber,10.0,5,5,0
5911,134,Renault,15.0,4,4,0
5910,134,Toyota,2.0,10,10,0
5909,134,Minardi,2.0,9,9,0
5908,134,Jaguar,3.0,8,8,0
5907,134,McLaren,47.0,3,3,1
5906,134,Williams,66.0,2,2,1
5905,134,Ferrari,128.0,1,1,9
5926,135,Arrows,2.0,11,11,0
5925,135,Jordan,6.0,6,6,0
5924,135,BAR,5.0,7,7,0
5923,135,Sauber,11.0,5,5,0
5922,135,Renault,15.0,4,4,0
5921,135,Toyota,2.0,10,10,0
5920,135,Minardi,2.0,9,9,0
5919,135,Jaguar,3.0,8,8,0
5918,135,McLaren,49.0,3,3,1
5917,135,Williams,76.0,2,2,1
5916,135,Ferrari,141.0,1,1,10
5937,136,Arrows,2.0,11,11,0
5936,136,Jordan,7.0,6,6,0
5935,136,BAR,5.0,7,7,0
5934,136,Sauber,11.0,5,5,0
5933,136,Renault,15.0,4,4,0
5932,136,Toyota,2.0,10,10,0
5931,136,Minardi,2.0,9,9,0
5930,136,Jaguar,3.0,8,8,0
5929,136,McLaren,54.0,3,3,1
5928,136,Williams,80.0,2,2,1
5927,136,Ferrari,157.0,1,1,11
5948,137,Arrows,2.0,11,11,0
5947,137,Jordan,7.0,6,6,0
5946,137,BAR,5.0,7,7,0
5945,137,Sauber,11.0,5,5,0
5944,137,Renault,15.0,4,4,0
5943,137,Toyota,2.0,10,10,0
5942,137,Minardi,2.0,9,9,0
5941,137,Jaguar,4.0,8,8,0
5940,137,McLaren,57.0,3,3,1
5939,137,Williams,86.0,2,2,1
5938,137,Ferrari,173.0,1,1,12
5959,138,Arrows,2.0,11,11,0
5958,138,Jordan,7.0,7,7,0
5957,138,BAR,6.0,8,8,0
5956,138,Sauber,11.0,5,5,0
5955,138,Renault,20.0,4,4,0
5954,138,Toyota,2.0,10,10,0
5953,138,Minardi,2.0,9,9,0
5952,138,Jaguar,8.0,6,6,0
5951,138,McLaren,57.0,3,3,1
5950,138,Williams,86.0,2,2,1
5949,138,Ferrari,189.0,1,1,13
5970,139,Arrows,2.0,11,11,0
5969,139,Jordan,7.0,8,8,0
5968,139,BAR,7.0,7,7,0
5967,139,Sauber,11.0,5,5,0
5966,139,Renault,22.0,4,4,0
5965,139,Toyota,2.0,10,10,0
5964,139,Minardi,2.0,9,9,0
5963,139,Jaguar,8.0,6,6,0
5962,139,McLaren,61.0,3,3,1
5961,139,Williams,89.0,2,2,1
5960,139,Ferrari,205.0,1,1,14
5981,140,Arrows,2.0,11,11,0
5980,140,Jordan,9.0,6,6,0
5979,140,BAR,7.0,8,8,0
5978,140,Sauber,11.0,5,5,0
5977,140,Renault,23.0,4,4,0
5976,140,Toyota,2.0,10,10,0
5975,140,Minardi,2.0,9,9,0
5974,140,Jaguar,8.0,7,7,0
5973,140,McLaren,65.0,3,3,1
5972,140,Williams,92.0,2,2,1
5971,140,Ferrari,221.0,1,1,15
5623,141,Benetton,0.0,10,10,0
5622,141,Minardi,0.0,9,9,0
5621,141,Arrows,0.0,8,8,0
5620,141,Prost,0.0,7,7,0
5619,141,Jaguar,0.0,6,6,0
5618,141,BAR,0.0,5,5,0
5617,141,Jordan,2.0,4,4,0
5616,141,Sauber,4.0,3,3,0
5615,141,McLaren,6.0,2,2,0
5614,141,Ferrari,14.0,1,1,1
5634,142,Williams,2.0,5,5,0
5633,142,Benetton,0.0,10,10,0
5632,142,Minardi,0.0,11,11,0
5631,142,Arrows,0.0,6,6,0
5630,142,Prost,0.0,9,9,0
5629,142,Jaguar,0.0,8,8,0
5628,142,BAR,0.0,7,7,0
5627,142,Jordan,5.0,3,3,0
5626,142,Sauber,4.0,4,4,0
5625,142,McLaren,11.0,2,2,0
5624,142,Ferrari,30.0,1,1,2
5645,143,Williams,2.0,6,6,0
5644,143,Benetton,1.0,7,7,0
5643,143,Minardi,0.0,11,11,0
5642,143,Arrows,0.0,8,8,0
5641,143,Prost,0.0,9,9,0
5640,143,Jaguar,0.0,10,10,0
5639,143,BAR,3.0,5,5,0
5638,143,Jordan,7.0,4,4,0
5637,143,Sauber,8.0,3,3,0
5636,143,McLaren,21.0,2,2,1
5635,143,Ferrari,36.0,1,1,2
5656,144,Williams,12.0,3,3,1
5655,144,Benetton,1.0,7,7,0
5654,144,Minardi,0.0,11,11,0
5653,144,Arrows,0.0,8,8,0
5652,144,Prost,0.0,9,9,0
5651,144,Jaguar,0.0,10,10,0
5650,144,BAR,3.0,6,6,0
5649,144,Jordan,10.0,4,4,0
5648,144,Sauber,8.0,5,5,0
5647,144,McLaren,30.0,2,2,1
5646,144,Ferrari,40.0,1,1,2
5667,145,Williams,18.0,3,3,1
5666,145,Benetton,1.0,7,7,0
5665,145,Minardi,0.0,11,11,0
5664,145,Arrows,0.0,8,8,0
5663,145,Prost,0.0,9,9,0
5662,145,Jaguar,0.0,10,10,0
5661,145,BAR,7.0,6,6,0
5660,145,Jordan,13.0,4,4,0
5659,145,Sauber,9.0,5,5,0
5658,145,McLaren,32.0,2,2,1
5657,145,Ferrari,50.0,1,1,3
5678,146,Williams,18.0,3,3,1
5677,146,Benetton,1.0,8,8,0
5676,146,Minardi,0.0,11,11,0
5675,146,Arrows,1.0,7,7,0
5674,146,Prost,0.0,10,10,0
5673,146,Jaguar,0.0,9,9,0
5672,146,BAR,9.0,6,6,0
5671,146,Jordan,13.0,4,4,0
5670,146,Sauber,12.0,5,5,0
5669,146,McLaren,42.0,2,2,2
5668,146,Ferrari,60.0,1,1,3
5689,147,Williams,18.0,3,3,1
5688,147,Benetton,1.0,9,9,0
5687,147,Minardi,0.0,11,11,0
5686,147,Arrows,1.0,8,8,0
5685,147,Prost,1.0,10,10,0
5684,147,Jaguar,4.0,7,7,0
5683,147,BAR,12.0,5,5,0
5682,147,Jordan,13.0,4,4,0
5681,147,Sauber,12.0,6,6,0
5680,147,McLaren,44.0,2,2,2
5679,147,Ferrari,76.0,1,1,4
5700,148,Williams,28.0,3,3,2
5699,148,Benetton,1.0,10,10,0
5698,148,Minardi,0.0,11,11,0
5697,148,Arrows,1.0,9,9,0
5696,148,Prost,3.0,8,8,0
5695,148,Jaguar,5.0,7,7,0
5694,148,BAR,12.0,6,6,0
5693,148,Jordan,13.0,5,5,0
5692,148,Sauber,15.0,4,4,0
5691,148,McLaren,48.0,2,2,2
5690,148,Ferrari,82.0,1,1,4
5711,149,Williams,37.0,3,3,2
5710,149,Benetton,1.0,10,10,0
5709,149,Minardi,0.0,11,11,0
5708,149,Arrows,1.0,9,9,0
5707,149,Prost,3.0,8,8,0
5706,149,Jaguar,5.0,7,7,0
5705,149,BAR,12.0,6,6,0
5704,149,Jordan,13.0,5,5,0
5703,149,Sauber,15.0,4,4,0
5702,149,McLaren,53.0,2,2,2
5701,149,Ferrari,94.0,1,1,5
5722,150,Williams,43.0,3,3,2
5721,150,Benetton,1.0,10,10,0
5720,150,Minardi,0.0,11,11,0
5719,150,Arrows,1.0,9,9,0
5718,150,Prost,3.0,8,8,0
5717,150,Jaguar,5.0,7,7,0
5716,150,BAR,12.0,6,6,0
5715,150,Jordan,15.0,5,5,0
5714,150,Sauber,16.0,4,4,0
5713,150,McLaren,56.0,2,2,2
5712,150,Ferrari,108.0,1,1,6
5733,151,Williams,46.0,3,3,2
5732,151,Benetton,1.0,10,10,0
5731,151,Minardi,0.0,11,11,0
5730,151,Arrows,1.0,9,9,0
5729,151,Prost,3.0,8,8,0
5728,151,Jaguar,5.0,7,7,0
5727,151,BAR,12.0,6,6,0
5726,151,Jordan,15.0,5,5,0
5725,151,Sauber,19.0,4,4,0
5724,151,McLaren,66.0,2,2,3
5723,151,Ferrari,118.0,1,1,6
5744,152,Williams,56.0,3,3,3
5743,152,Benetton,6.0,7,7,0
5742,152,Minardi,0.0,11,11,0
5741,152,Arrows,1.0,10,10,0
5740,152,Prost,4.0,9,9,0
5739,152,Jaguar,5.0,8,8,0
5738,152,BAR,16.0,5,5,0
5737,152,Jordan,15.0,6,6,0
5736,152,Sauber,19.0,4,4,0
5735,152,McLaren,66.0,2,2,3
5734,152,Ferrari,124.0,1,1,6
5755,153,Williams,59.0,3,3,3
5754,153,Benetton,6.0,7,7,0
5753,153,Minardi,0.0,11,11,0
5752,153,Arrows,1.0,10,10,0
5751,153,Prost,4.0,9,9,0
5750,153,Jaguar,5.0,8,8,0
5749,153,BAR,16.0,5,5,0
5748,153,Jordan,15.0,6,6,0
5747,153,Sauber,20.0,4,4,0
5746,153,McLaren,72.0,2,2,3
5745,153,Ferrari,140.0,1,1,7
5766,154,Williams,59.0,3,3,3
5765,154,Benetton,10.0,7,7,0
5764,154,Minardi,0.0,11,11,0
5763,154,Arrows,1.0,10,10,0
